,Unnamed: 0,id,path_from_root,path_from_root_id,name,total_items_in_this_category
2106,2106,MLC436818,"['Arte, Librería y Cordonería', 'Artículos de Cordonería', 'Quita Pelusas', 'Manuales']","['MLC1368', 'MLC179312', 'MLC436816', 'MLC436818']",Manuales,742
2107,2107,MLC413596,"['Arte, Librería y Cordonería', 'Artículos de Cordonería', 'Retazos de Tela']","['MLC1368', 'MLC179312', 'MLC413596']",Retazos de Tela,4020
2108,2108,MLC433160,"['Arte, Librería y Cordonería', 'Artículos de Cordonería', 'Rollos de Strass']","['MLC1368', 'MLC179312', 'MLC433160']",Rollos de Strass,4348
2109,2109,MLC179319,"['Arte, Librería y Cordonería', 'Artículos de Cordonería', 'Rollos de Tela']","['MLC1368', 'MLC179312', 'MLC179319']",Rollos de Tela,364
2110,2110,MLC440029,"['Arte, Librería y Cordonería', 'Artículos de Cordonería', 'Tachas']","['MLC1368', 'MLC179312', 'MLC440029']",Tachas,6892
2111,2111,MLC179317,"['Arte, Librería y Cordonería', 'Artículos de Cordonería', 'Telares']","['MLC1368', 'MLC179312', 'MLC179317']",Telares,200
2112,2112,MLC440021,"['Arte, Librería y Cordonería', 'Artículos de Cordonería', 'Tijeras de Sastre']","['MLC1368', 'MLC179312', 'MLC440021']",Tijeras de Sastre,3505
2113,2113,MLC413960,"['Arte, Librería y Cordonería', 'Artículos de Cordonería', 'Zapatería', 'Calzadores de Zapatos']","['MLC1368', 'MLC179312', 'MLC436812', 'MLC413960']",Calzadores de Zapatos,514
2114,2114,MLC436819,"['Arte, Librería y Cordonería', 'Artículos de Cordonería', 'Zapatería', 'Cepillos para Calzado']","['MLC1368', 'MLC179312', 'MLC436812', 'MLC436819']",Cepillos para Calzado,96
2115,2115,MLC414124,"['Arte, Librería y Cordonería', 'Artículos de Cordonería', 'Zapatería', 'Hormas de Zapatos']","['MLC1368', 'MLC179312', 'MLC436812', 'MLC414124']",Hormas de Zapatos,3393
2116,2116,MLC436813,"['Arte, Librería y Cordonería', 'Artículos de Cordonería', 'Zapatería', 'Otros']","['MLC1368', 'MLC179312', 'MLC436812', 'MLC436813']",Otros,25
2117,2117,MLC179316,"['Arte, Librería y Cordonería', 'Artículos de Cordonería', 'Otros']","['MLC1368', 'MLC179312', 'MLC179316']",Otros,4425
2118,2118,MLC381266,"['Arte, Librería y Cordonería', 'Espejos Venecitas']","['MLC1368', 'MLC381266']",Espejos Venecitas,19
2119,2119,MLC440140,"['Arte, Librería y Cordonería', 'Librería', 'Agendas y Diarios Íntimos']","['MLC1368', 'MLC440031', 'MLC440140']",Agendas y Diarios Íntimos,5408
2120,2120,MLC414107,"['Arte, Librería y Cordonería', 'Librería', 'Banditas Elásticas']","['MLC1368', 'MLC440031', 'MLC414107']",Banditas Elásticas,315
2121,2121,MLC414969,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Almohadillas para Timbres']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC414969']",Almohadillas para Timbres,100
2122,2122,MLC49658,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Calculadoras y Agendas', 'Agendas Electrónicas']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC1060', 'MLC49658']",Agendas Electrónicas,63
2123,2123,MLC424972,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Calculadoras y Agendas', 'Calculadoras']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC1060', 'MLC424972']",Calculadoras,3217
2124,2124,MLC44411,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Calculadoras y Agendas', 'Diccionarios y Traductores']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC1060', 'MLC44411']",Diccionarios y Traductores,1095
2125,2125,MLC1064,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Calculadoras y Agendas', 'Otros']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC1060', 'MLC1064']",Otros,52
2126,2126,MLC180926,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Carpetas']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC180926']",Carpetas,1010
2127,2127,MLC413790,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Chinches']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC413790']",Chinches,443
2128,2128,MLC180939,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Corcheteras']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC180939']",Corcheteras,3295
2129,2129,MLC413471,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Corchetes']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC413471']",Corchetes,1764
2130,2130,MLC174503,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Encuadernación', 'Anilladoras']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC388334', 'MLC174503']",Anilladoras,810
2131,2131,MLC388335,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Encuadernación', 'Espirales para Anillado']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC388334', 'MLC388335']",Espirales para Anillado,1402
2132,2132,MLC388336,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Encuadernación', 'Tapas para Encuadernar']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC388334', 'MLC388336']",Tapas para Encuadernar,36
2133,2133,MLC388337,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Encuadernación', 'Otros']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC388334', 'MLC388337']",Otros,16
2134,2134,MLC412616,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Ganchos y Clips']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC412616']",Ganchos y Clips,11829
2135,2135,MLC440085,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Notas Adhesivas']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC440085']",Notas Adhesivas,3412
2136,2136,MLC414140,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Organización de Escritorio', 'Bandejas Portapapeles']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC455753', 'MLC414140']",Bandejas Portapapeles,125
2137,2137,MLC388338,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Organización de Escritorio', 'Organizadores de Escritorio']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC455753', 'MLC388338']",Organizadores de Escritorio,14183
2138,2138,MLC416572,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Organización de Escritorio', 'Portalápices']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC455753', 'MLC416572']",Portalápices,12136
2139,2139,MLC455754,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Organización de Escritorio', 'Otros']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC455753', 'MLC455754']",Otros,11
2140,2140,MLC416632,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Papeles para Impresión']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC416632']",Papeles para Impresión,1455
2141,2141,MLC180943,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Pegamentos y Cortantes', 'Cintas Adhesivas']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC440128', 'MLC180943']",Cintas Adhesivas,19406
2142,2142,MLC440130,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Pegamentos y Cortantes', 'Cutters y Trinchetas']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC440128', 'MLC440130']",Cutters y Trinchetas,4995
2143,2143,MLC440133,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Pegamentos y Cortantes', 'Guillotinas', 'Eléctricas']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC440128', 'MLC31434', 'MLC440133']",Eléctricas,70
2144,2144,MLC440132,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Pegamentos y Cortantes', 'Guillotinas', 'Manuales']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC440128', 'MLC31434', 'MLC440132']",Manuales,1318
2145,2145,MLC440134,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Pegamentos y Cortantes', 'Pegamentos']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC440128', 'MLC440134']",Pegamentos,4940
2146,2146,MLC413982,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Pegamentos y Cortantes', 'Planchas de Corte']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC440128', 'MLC413982']",Planchas de Corte,3155
2147,2147,MLC180932,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Pegamentos y Cortantes', 'Tijeras']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC440128', 'MLC180932']",Tijeras,5674
2148,2148,MLC440129,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Pegamentos y Cortantes', 'Otros']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC440128', 'MLC440129']",Otros,27
2149,2149,MLC180944,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Perforadoras de Papel']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC180944']",Perforadoras de Papel,354
2150,2150,MLC414222,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Rollos de Números']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC414222']",Rollos de Números,39
2151,2151,MLC440086,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Sobres']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC440086']",Sobres,5178
2152,2152,MLC417193,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Talonarios de Boletas']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC417193']",Talonarios de Boletas,267
2153,2153,MLC180945,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Timbres']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC180945']",Timbres,18599
2154,2154,MLC429699,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Tintas para Timbres']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC429699']",Tintas para Timbres,1772
2155,2155,MLC399257,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Tinteros']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC399257']",Tinteros,559
2156,2156,MLC455747,"['Arte, Librería y Cordonería', 'Librería', 'Comercial y Oficina', 'Otros']","['MLC1368', 'MLC440031', 'MLC455746', 'MLC455747']",Otros,221
2157,2157,MLC413750,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Borradores de Pizarras']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC413750']",Borradores de Pizarras,523
2158,2158,MLC419401,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Brillantinas']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC419401']",Brillantinas,1117
2159,2159,MLC414025,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Cartuchos para Lapiceras']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC414025']",Cartuchos para Lapiceras,4449
2160,2160,MLC180937,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Cuadernos']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC180937']",Cuadernos,20330
2161,2161,MLC180938,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Escritura', 'Bolígrafos']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC440109', 'MLC180938']",Bolígrafos,26971
2162,2162,MLC180941,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Escritura', 'Correctores']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC440109', 'MLC180941']",Correctores,740
2163,2163,MLC180964,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Escritura', 'Crayones']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC440109', 'MLC180964']",Crayones,3355
2164,2164,MLC180934,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Escritura', 'Gomas de Borrar']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC440109', 'MLC180934']",Gomas de Borrar,2359
2165,2165,MLC180925,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Escritura', 'Lápices']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC440109', 'MLC180925']",Lápices,16680
2166,2166,MLC180927,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Escritura', 'Marcadores']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC440109', 'MLC180927']",Marcadores,33519
2167,2167,MLC418595,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Escritura', 'Portaminas']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC440109', 'MLC418595']",Portaminas,2713
2168,2168,MLC180942,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Escritura', 'Sacapuntas']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC440109', 'MLC180942']",Sacapuntas,3138
2169,2169,MLC440110,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Escritura', 'Otros']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC440109', 'MLC440110']",Otros,238
2170,2170,MLC440143,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Estuches de Lápices']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC440143']",Estuches de Lápices,19163
2171,2171,MLC180933,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Etiquetas']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC180933']",Etiquetas,3400
2172,2172,MLC412587,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Geometría', 'Compases']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC440033', 'MLC412587']",Compases,724
2173,2173,MLC413747,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Geometría', 'Escalímetros']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC440033', 'MLC413747']",Escalímetros,1268
2174,2174,MLC414224,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Geometría', 'Plantillas para Dibujo Técnico']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC440033', 'MLC414224']",Plantillas para Dibujo Técnico,1484
2175,2175,MLC180940,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Geometría', 'Reglas']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC440033', 'MLC180940']",Reglas,6742
2176,2176,MLC440034,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Geometría', 'Otros']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC440033', 'MLC440034']",Otros,30
2177,2177,MLC416553,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Kits de Dibujo Técnico']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC416553']",Kits de Dibujo Técnico,194
2178,2178,MLC414164,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Kits Escolares']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC414164']",Kits Escolares,35798
2179,2179,MLC414159,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Minas para Portaminas']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC414159']",Minas para Portaminas,1270
2180,2180,MLC454114,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Papeles Artísticos y Técnicos']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC454114']",Papeles Artísticos y Técnicos,734
2181,2181,MLC440083,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Protectores de Hojas']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC440083']",Protectores de Hojas,500
2182,2182,MLC180947,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Repuestos de Hojas']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC180947']",Repuestos de Hojas,355
2183,2183,MLC440084,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Separadores']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC440084']",Separadores,579
2184,2184,MLC455687,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Stickers']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC455687']",Stickers,22608
2185,2185,MLC413163,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Tizas']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC413163']",Tizas,1443
2186,2186,MLC455748,"['Arte, Librería y Cordonería', 'Librería', 'Escolar', 'Otros']","['MLC1368', 'MLC440031', 'MLC455745', 'MLC455748']",Otros,305
2187,2187,MLC183033,"['Arte, Librería y Cordonería', 'Librería', 'Globos Terráqueos']","['MLC1368', 'MLC440031', 'MLC183033']",Globos Terráqueos,1845
2188,2188,MLC455520,"['Arte, Librería y Cordonería', 'Librería', 'Libros para Colorear']","['MLC1368', 'MLC440031', 'MLC455520']",Libros para Colorear,4513
2189,2189,MLC181037,"['Arte, Librería y Cordonería', 'Librería', 'Materiales para Pintar', 'Acrílicos']","['MLC1368', 'MLC440031', 'MLC181035', 'MLC181037']",Acrílicos,9873
2190,2190,MLC181041,"['Arte, Librería y Cordonería', 'Librería', 'Materiales para Pintar', 'Acuarelas']","['MLC1368', 'MLC440031', 'MLC181035', 'MLC181041']",Acuarelas,9397
2191,2191,MLC181040,"['Arte, Librería y Cordonería', 'Librería', 'Materiales para Pintar', 'Atriles']","['MLC1368', 'MLC440031', 'MLC181035', 'MLC181040']",Atriles,235
2192,2192,MLC381333,"['Arte, Librería y Cordonería', 'Librería', 'Materiales para Pintar', 'Barniz']","['MLC1368', 'MLC440031', 'MLC181035', 'MLC381333']",Barniz,0
2193,2193,MLC181038,"['Arte, Librería y Cordonería', 'Librería', 'Materiales para Pintar', 'Bastidores']","['MLC1368', 'MLC440031', 'MLC181035', 'MLC181038']",Bastidores,65
2194,2194,MLC412650,"['Arte, Librería y Cordonería', 'Librería', 'Materiales para Pintar', 'Blocks para Bocetos']","['MLC1368', 'MLC440031', 'MLC181035', 'MLC412650']",Blocks para Bocetos,1691
2195,2195,MLC413721,"['Arte, Librería y Cordonería', 'Librería', 'Materiales para Pintar', 'Esmaltes']","['MLC1368', 'MLC440031', 'MLC181035', 'MLC413721']",Esmaltes,0
2196,2196,MLC181039,"['Arte, Librería y Cordonería', 'Librería', 'Materiales para Pintar', 'Lápices']","['MLC1368', 'MLC440031', 'MLC181035', 'MLC181039']",Lápices,8516
2197,2197,MLC440136,"['Arte, Librería y Cordonería', 'Librería', 'Materiales para Pintar', 'Óleos']","['MLC1368', 'MLC440031', 'MLC181035', 'MLC440136']",Óleos,1034
2198,2198,MLC440137,"['Arte, Librería y Cordonería', 'Librería', 'Materiales para Pintar', 'Pasteles']","['MLC1368', 'MLC440031', 'MLC181035', 'MLC440137']",Pasteles,327
2199,2199,MLC441112,"['Arte, Librería y Cordonería', 'Librería', 'Materiales para Pintar', 'Pigmentos']","['MLC1368', 'MLC440031', 'MLC181035', 'MLC441112']",Pigmentos,640
2200,2200,MLC181036,"['Arte, Librería y Cordonería', 'Librería', 'Materiales para Pintar', 'Pinceles']","['MLC1368', 'MLC440031', 'MLC181035', 'MLC181036']",Pinceles,13936
2201,2201,MLC412649,"['Arte, Librería y Cordonería', 'Librería', 'Materiales para Pintar', 'Témperas']","['MLC1368', 'MLC440031', 'MLC181035', 'MLC412649']",Témperas,797
2202,2202,MLC181042,"['Arte, Librería y Cordonería', 'Librería', 'Materiales para Pintar', 'Otros']","['MLC1368', 'MLC440031', 'MLC181035', 'MLC181042']",Otros,2255
2203,2203,MLC174505,"['Arte, Librería y Cordonería', 'Librería', 'Pizarras y Pizarrones']","['MLC1368', 'MLC440031', 'MLC174505']",Pizarras y Pizarrones,8675
2204,2204,MLC432181,"['Arte, Librería y Cordonería', 'Librería', 'Separadores de Libros']","['MLC1368', 'MLC440031', 'MLC432181']",Separadores de Libros,5735
2205,2205,MLC455888,"['Arte, Librería y Cordonería', 'Librería', 'Stencils']","['MLC1368', 'MLC440031', 'MLC455888']",Stencils,2105
2206,2206,MLC440032,"['Arte, Librería y Cordonería', 'Librería', 'Otros']","['MLC1368', 'MLC440031', 'MLC440032']",Otros,5661
2207,2207,MLC1371,"['Arte, Librería y Cordonería', 'Otros']","['MLC1368', 'MLC1371']",Otros,919
2208,2208,MLC116338,"['Autos, Motos y Otros', 'Autos Chocados']","['MLC1743', 'MLC116338']",Autos Chocados,1278
2209,2209,MLC1745,"['Autos, Motos y Otros', 'Autos de Colección']","['MLC1743', 'MLC1745']",Autos de Colección,40
2210,2210,MLC1744,"['Autos, Motos y Otros', 'Autos y Camionetas']","['MLC1743', 'MLC1744']",Autos y Camionetas,7739
2211,2211,MLC1751,"['Autos, Motos y Otros', 'Camiones']","['MLC1743', 'MLC1751']",Camiones,259
2212,2212,MLC455844,"['Autos, Motos y Otros', 'Maquinaria Pesada', 'Minicargadoras']","['MLC1743', 'MLC455846', 'MLC455844']",Minicargadoras,12
2213,2213,MLC41706,"['Autos, Motos y Otros', 'Maquinaria Pesada', 'Otras Maquinarias']","['MLC1743', 'MLC455846', 'MLC41706']",Otras Maquinarias,182
2214,2214,MLC1763,"['Autos, Motos y Otros', 'Motos']","['MLC1743', 'MLC1763']",Motos,1254
2215,2215,MLC15931,"['Autos, Motos y Otros', 'Náutica', 'Botes']","['MLC1743', 'MLC1785', 'MLC15931']",Botes,18
2216,2216,MLC51465,"['Autos, Motos y Otros', 'Náutica', 'Kayaks']","['MLC1743', 'MLC1785', 'MLC51465']",Kayaks,3
2217,2217,MLC9070,"['Autos, Motos y Otros', 'Náutica', 'Lanchas']","['MLC1743', 'MLC1785', 'MLC9070']",Lanchas,9
2218,2218,MLC55109,"['Autos, Motos y Otros', 'Náutica', 'Motores']","['MLC1743', 'MLC1785', 'MLC55109']",Motores,19
2219,2219,MLC1786,"['Autos, Motos y Otros', 'Náutica', 'Motos de Agua']","['MLC1743', 'MLC1785', 'MLC1786']",Motos de Agua,6
2220,2220,MLC1905,"['Autos, Motos y Otros', 'Náutica', 'Otros']","['MLC1743', 'MLC1785', 'MLC1905']",Otros,1
2221,2221,MLC70929,"['Autos, Motos y Otros', 'Otros Vehículos', 'Aviones y Helicópteros']","['MLC1743', 'MLC1907', 'MLC70929']",Aviones y Helicópteros,1
2222,2222,MLC57919,"['Autos, Motos y Otros', 'Otros Vehículos', 'Carros de Arrastre']","['MLC1743', 'MLC1907', 'MLC57919']",Carros de Arrastre,173
2223,2223,MLC1781,"['Autos, Motos y Otros', 'Otros Vehículos', 'Casas Rodantes y Motorhomes']","['MLC1743', 'MLC1907', 'MLC1781']",Casas Rodantes y Motorhomes,49
2224,2224,MLC10358,"['Autos, Motos y Otros', 'Otros Vehículos', 'Go Kart y Buggies']","['MLC1743', 'MLC1907', 'MLC10358']",Go Kart y Buggies,7
2225,2225,MLC9374,"['Autos, Motos y Otros', 'Otros Vehículos', 'Micros y Buses']","['MLC1743', 'MLC1907', 'MLC9374']",Micros y Buses,53
2226,2226,MLC160884,"['Autos, Motos y Otros', 'Otros Vehículos', 'Taxis']","['MLC1743', 'MLC1907', 'MLC160884']",Taxis,61
