meli_seller_id,skus_with_orders
37311142,21
37318018,6
37319391,4
37363657,2
37370069,24
37373713,31
37374229,2
37374779,17
37381420,4
37393191,1
37393985,21
37402410,1
37406181,8
37425125,1
37425483,1
37428320,12
37436373,17
37443413,19
37444733,36
37462157,3
37472722,1
37475130,1
37507521,1
37514389,17
37518546,1
37519162,31
37527934,1
37545718,3
37553578,4
37563674,154
37579307,48
37579847,1
37615418,11
37630737,7
37658739,124
37668370,53
37670432,1
37673858,4
37704957,2
37707846,10
37713744,114
37743454,29
37750076,3
37794693,187
37794893,1
37814083,8
37855208,1
37863039,51
37869636,1
37874508,1
37877536,3
37883486,2
37904662,1
37909887,1
37926444,152
37931310,1
37935283,41
37956773,7
38019067,2
38036849,65
38038753,169
38078425,2
38080052,8
38083177,5
38128784,153
38146011,1
38158059,7
38158591,2
38162511,1
38165131,1
38169225,1
38172729,1
38173630,1
38205274,1
38207734,3
38209106,5
38213101,7
38214321,44
38216555,3
38241914,1
38250682,1
38262661,1
38266882,3
38273276,2
38278742,34
38290309,53
38290963,1
38295688,2
38331586,4
38335062,1
38340906,1
38345755,5
38414918,3
38416782,2
38417371,17
38427299,5
38431664,1
38444466,1
38454516,21
38460767,1
38461242,1
38472904,4
38483063,1
38485258,30
38523304,1
38528623,6
38535913,2
38536688,2
38544921,2
38567758,1
38579263,117
38587821,10
38589629,1
38594976,157
38634436,1
38644488,71
38649292,2
38652097,3
38668136,103
38670580,8
38676572,14
38681441,11
38683188,6
38717916,1
38722490,1
38733290,4
38734486,1
38736225,5
38751292,61
38780640,3
38801680,1
38816057,1
38840049,1
38850877,5
38862796,17
38870605,2
38883957,1
38891524,7
38908016,3
38920544,35
38925944,6
38933063,10
38939800,1
38945888,2
38947572,2
38949610,125
38953451,1
38954326,2
38962476,151
38981925,1
38987560,10
38994944,1
39009958,1
39029127,1
39029212,1
39031152,5
39043603,3
39059804,4
39063189,8
39064291,7
39088977,24
39097326,78
39132710,3
39166953,1
39179354,6
39188162,1
39196125,346
39210798,8
39218636,8
39223936,9
39229009,2
39256000,3
39262075,3
39295488,1
39296254,2
39301270,7
39322170,1
39335205,1
39344969,1
39362963,2
39368842,1
39369523,158
39375546,1
39412653,1
39420078,28
39439452,3
39448974,2
39458546,13
39468692,1
39479608,539
39513469,1
39540811,1
39544259,3
39544458,1
39599038,2
39603339,4
39609880,1
39622351,66
39631326,88
39694245,4
39703356,1
39774104,32
39789279,1
39828127,614
39847150,748
39867946,23
39887875,1
39920361,2
39925436,40
39928775,32
39928872,1
39934932,1
39937608,1
39963428,51
39966325,17
40001310,9
40035446,1
40039179,1
40056635,9
40059105,20
40071739,3
40072640,3
40083170,1
40087274,5
40099385,1
40126946,9
40137781,1
40138352,22
40168485,46
40177309,1
40178464,45
40185415,3
40186280,16
40190065,1
40218983,7
40223816,2
40233550,12
40238190,65
40247001,1
40248428,1
40288974,26
40302321,2
40345365,14
40348240,1
40353954,94
40357993,1
40367377,319
40385479,960
40388064,21
40404733,50
40419738,1
40431282,743
40435867,1
40440569,15
40446867,3
40447067,2
40454716,57
40455916,9
40457689,1
40467055,10
40481000,2
40529520,3
40540900,393
40596336,27
40605491,1
40610120,3
40616241,1
40620376,1
40625409,36
40627754,1
40642533,51
40646077,2
40675784,1
40695126,74
40702278,7
40709040,2
40711189,11
40729283,2
40733021,2
40751158,1
40784034,1
40789556,81
40800934,54
40809987,2
40814573,18
40842469,1
40861502,1
40898273,1
40909220,1
40926186,1
40941892,3
40952055,3
40953892,1
40956467,1
40980943,324
40995448,1
41050780,1
41054414,6
41070514,16
41093193,1
41100765,2
41102813,3
41106712,114
41109271,18
41153235,2
41164830,2
41199821,1
41256186,24
41261236,1
41283499,1
41307239,1
41316620,1
41340040,1
41351091,4
41380991,1
41387992,1
41390953,24
41391338,4
41447299,2
41449751,1
41451135,1
41483613,1
41513719,8
41516415,1
41530044,1
41533656,17
41625950,2
41626019,1
41628746,196
41635135,2
41653378,1
41657958,12
41671876,1
41677683,1
41677732,4
41721009,1
41726444,1
41779701,2
41792963,13
41799365,24
41807709,29
41837322,2
41841915,1
41848911,1
41851219,4
41870865,2
41934725,2
41985683,99
41996468,8
42005346,278
42019566,9
42019856,1
42026368,1
42053855,3
42055218,1
42095702,51
42106564,1
42112612,1
42115236,1
42125440,8
42127838,1
42143164,2
42145123,730
42153572,1
42176080,4
42180159,1
42182987,1
42183620,2
42226172,1
42229409,1
42232316,11
42235450,27
42241908,2
42263354,3
42267028,1
42282607,63
42288829,1
42298043,114
42319094,2
42343868,2
42353303,6
42353865,1
42364828,4
42368545,1
42379106,150
42390536,1
42434332,9
42435962,1
42490404,4
42494745,2
42495587,7
42498131,4
42498772,2
42526347,1
42533804,66
42535938,1
42537017,18
42538941,1
42551472,7
42573080,17
42605604,1
42606769,1
42607759,1
42625186,4
42645962,6
42676852,72
42691011,6
42708945,1
42710811,58
42768611,34
42770448,202
42785952,4
42825927,76
42862373,1
42886999,8
42907108,73
42920264,7
42935032,1
42988412,3
43011668,140
43023072,7
43027908,13
43043632,6
43048111,24
43049627,1
43050187,179
43053077,5
43063526,24
43064728,5
43070990,1
43081541,1
43096784,3
43098638,1
43123620,1
43137316,16
43138549,3
43142234,5
43146478,1
43152799,5
43173175,1
43177389,2
43194648,66
43227254,1
43243578,1
43252435,9
43262953,1
43281795,4
43301098,1
43303817,6
43311272,1
43312387,5
43321557,15
43321725,1
43323073,2
43338817,29
43344260,30
43358391,1
43366624,5
43382043,7
43426781,3
43432005,1
43437444,10
43465286,2
43479104,2
43488913,1
43494911,2
43502292,2
43506338,5
43537547,14
43541185,6
43550050,3
43566226,1
43604081,1
43615192,166
43619033,291
43622124,8
43634785,1
43648044,13
43648386,1
43658855,4
43659211,1
43669254,529
43677502,9
43678268,6
43679628,1
43725165,19
43734881,3
43745370,9
43761285,1
43814525,42
43873565,1
43879571,8
43904331,3
43911564,1
43919352,4
43940601,4
43943418,1
43949487,2
43965998,2
43973736,13
43983951,2
44008180,5
44049397,14
44074327,1
44093540,2
44094927,1
44095565,6
44119577,1
44122054,12
44138053,2
44165336,2
44181575,24
44181631,1
44192553,1
44193983,337
44194368,4
44206261,172
44222444,8
44232882,1
44243499,1
44270991,118
44276258,1
44282375,3
44289568,6
44308360,1
44320865,3
44343207,1
44347757,5
44371694,88
44374184,1
44380563,3
44409650,1
44413581,13
44440833,1
44449405,11
44466556,47
44468759,2
44469758,8
44488910,23
44490010,2
44494428,224
44510478,90
44514715,1
44526705,1
44538517,1
44542493,6
44543631,4
44544269,1
44583002,3
44611021,2
44616025,1
44634860,13
44686807,3
44739815,1
44762528,1
44822614,1
44826882,3
44831824,1
44884975,1
44897215,2
44906382,5
44911929,1
44916437,1
44935868,1
44939202,2
44944768,2
44946215,6
44947125,8
44950542,1
44974717,8
44995741,1
44996208,1
44997423,7
45001326,3
45007675,2
45024339,1
45025458,1
45055685,3
45068442,7
45104433,1
45106122,3
45117586,1
45119070,1
45130227,2
45145470,3
45159794,1
45200260,20
45217373,1
45238137,2
45245280,1
45251245,11
45253356,14
45257329,4
45267114,1
45267770,1
45271858,1
45281403,13
45300246,35
45304494,1
45313446,527
45339814,1
45341006,2
45401299,7
45423663,1
45425742,4
45456645,3
45466426,3
45472502,1
45475314,19
45491634,3
45505583,30
45538679,1
45563502,155
45616987,2
45646129,4
45673093,1
45681945,1
45682264,6
45692284,1
45701286,4
45769680,2
45808463,2
45809170,15
45820643,2
45826442,497
45864260,1
45897784,1
45914194,1
45915320,1
45921804,3
45927863,107
45950403,1
45954604,8
45966994,1
45980775,49
45983250,1386
46004723,3
46060515,1
46071834,5
46073647,2
46097794,1
46132445,56
46141041,2
46159278,2
46170720,3
46205435,6
46233173,9
46243193,1
46249562,1
46257639,3
46261520,1
46268539,57
46270789,185
46275740,2
46306789,1
46315933,70
46316724,4
46325146,1
46356823,1
46363454,238
46380398,29
46432905,1
46439053,5
46445057,1
46464141,40
46469070,4
46487359,1
46496653,88
46498344,6
46504227,1
46529056,118
46538786,5
46541770,1
46549504,1
46550078,1
46552520,1
46569429,2
46572115,1
46581441,1
46603514,1
46605858,3
46614773,4
46629059,22
46653228,2
46654121,1
46659271,1
46668912,58
46682966,2
46691114,1
46726857,1
46743651,1
46779805,2
46792370,9
46796520,4
46804136,1
46819946,286
46842152,1
46843868,1
46846356,31
46848082,1
46900852,1
46902274,122
46903832,1
46918559,12
46921862,4
46939007,3
46946110,170
46946323,1
46952705,4
46953547,29
46969323,23
46983474,1
46985888,1
47004104,8
47013428,1
47015900,26
47021973,45
47030467,1
47039041,129
47075369,27
47129127,22
47132499,1
47134088,5
47141607,4
47182037,3
47184585,17
47209686,5
47222910,274
47223254,7
47240861,192
47253503,63
47253765,1
47255249,1
47258970,4
47263457,30
47276380,1
47281886,2
47282846,1
47291943,18
47304104,114
47305217,8
47305886,1
47305969,2
47317600,2
47318390,61
47319155,283
47335035,2
47335470,1
47340331,535
47353907,1
47375320,7
47377504,42
47400621,3
47407633,6
47413573,1
47414648,8
47454050,1
47457388,8
47474257,3830
47487252,5
47490939,45
47498598,2
47500569,106
47506307,1
47509361,1
47520498,1
47526603,3
47527641,1
47630370,4
47645890,1
47656911,8
47659115,1
47672773,18
47674287,1
47693829,13
47700782,3
47711381,1
47712461,1
47713008,21
47744321,2
47749376,10
47759284,639
47770315,2
47772946,2
47786317,4
47787151,3
47788083,14
47806796,1
47833002,3
47833566,10
47844352,23
47854999,1
47857638,2
47864455,22
47880661,1
47880923,3
47903004,5
47944205,4
47968713,12
47971247,9
47972355,1
48006745,3
48017221,1
48026026,2
48033002,8
48033003,27
48048152,10
48061594,5
48067287,3
48069776,3
48076519,11
48077436,9
48077585,1
48082818,1
48097626,1
48108963,16
48111470,1
48122064,4
48137425,1
48138705,6
48178783,147
48186260,1
48189262,13
48194797,1
48202126,9
48202303,2
48219161,1
48223465,1
48233414,8
48234784,1
48237606,45
48309866,1
48312846,2
48319809,1
48329245,2
48333896,68
48336342,2
48347443,21
48388905,2
48406170,110
48407084,140
48416645,1
48417539,1
48429761,113
48434425,17
48466747,2
48468357,6
48471961,992
48480719,3
48502261,60
48517964,9
48525176,7
48553258,3
48553502,59
48559339,3
48563842,3
48573709,4
48593517,1
48617035,1
48640178,18
48684386,1
48690709,6
48705076,2
48723087,46
48733108,1
48744338,1
48746758,19
48750007,74
48776280,9
48784440,163
48850643,6
48856829,1
48879842,43
48900153,7
48900455,1
48912468,2
48921858,82
48938769,1
48968743,4
48995540,1
49010604,13
49028427,1
49040314,1
49049917,3
49073064,3
49074011,48
49103553,8
49104209,1
49110400,3
49123551,1
49148160,2
49164034,76
49170981,1
49175902,3
49216250,18
49229036,1
49240828,1
49243919,3
49250930,3
49257977,4
49260125,162
49307057,1
49311014,3
49320642,73
49406232,1
49437485,44
49457826,207
49500687,1
49518576,25
49526889,3
49542152,1
49557190,3
49574843,37
49583232,41
49584223,7
49598556,1
49605181,65
49649365,3
49660099,9
49660770,2
49669669,28
49685579,31
49714449,2
49726928,1
49739909,2
49751074,1
49766815,1
49768907,5
49774639,2
49783626,5
49790686,2
49793010,10
49822349,175
49823163,1
49827429,1
49837194,1
49847637,3
49851505,23
49854781,4
49862131,1
49867548,1
49869487,4
49876996,2
49886379,3
49911749,16
49926558,683
49938104,14
49940538,4
49949107,3
49957300,18
49969979,1
49985667,58
49987422,1
49988536,53
49991399,5
50020985,3
50048093,2
50054211,2
50056082,1
50073687,2
50132895,4
50138991,1
50180051,6
50180897,1
50183511,5
50185867,8
50192285,6
50208739,2
50232795,1
50234978,5
50272702,2
50282321,1
50285497,1
50298155,2
50317069,35
50349968,1
50383205,16
50400120,74
50413264,126
50448708,2
50449248,1
50455835,1
50484368,2
50496533,4
50501330,52
50520941,1
50548489,1
50562416,1
50570348,2
50571419,2
50575305,3
50590024,50
50594855,32
50600768,4
50610159,116
50615417,1
50621647,1
50633985,1
50634771,2
50653894,3
50656235,2
50711534,1
50736722,60
50756229,1
50759942,12
50777969,4
50786383,1
50787764,1
50811029,1
50831705,1
50833272,33
50843197,3
50866799,3
50882477,1
50895304,1
50896216,9
50898322,2
50899185,3
50903715,7
50914557,1
50923693,1
50945059,1
50961632,1
50962871,7
50991672,1
51011050,8
51013301,10
51036664,46
51046503,1
51061652,17
51069157,17
51078125,17
51080022,4
51097649,1
51108549,35
51112545,29
51119221,2
51120443,313
51131886,3
51135016,1
51135239,1190
51162724,2
51193692,1
51195746,1
51269901,1
51295348,1
51308036,2
51313026,27
51353729,25
51372658,25
51394145,1
51395571,2
51403093,57
51424863,23
51451902,49
51454312,2
51456622,3
51458323,7
51470306,1
51486766,9
51488480,1
51503696,1
51507122,11
51532193,11
51542203,2
51547033,35
51566140,5
51573397,6
51579838,3
51589219,8
51589899,4
51592863,16
51602366,1
51639036,12
51639340,1
51664549,1
51677734,1
51680600,3
51683126,1
51692219,11
51695333,9
51707117,1
51718932,1
51749613,2
51769846,4
51773310,17
51778132,19
51784060,5
51787971,3
51797142,8
51815462,1
51815816,2
51834485,2
51840163,3
51862958,10
51863784,1
51864453,11
51866281,7
51872722,3
51884332,9
51918619,1
51928068,3
51938085,6
51940018,1
51949670,1
51952725,86
51956564,96
51965302,2
51973288,1
51984511,65
51993857,1
52007111,1
52017398,2
52023976,1
52036017,2
52039378,1
52066737,1
52078895,5
52085709,1
52101493,1
52113690,1
52119976,3
52122486,1
52127364,1
52143614,6
52161071,404
52199288,1
52199373,49
52205722,1
52211359,8
52232881,4
52240360,1
52257561,71
52266622,1
52268331,2
52271626,26
52273238,1
52281866,1
52301114,7
52305646,2
52313310,1
52331515,1
52332419,1
52337323,51
52353092,1
52357715,7
52370595,1
52380395,421
52389573,2
52404272,2
52418788,1
52418999,4
52433924,5
52447011,5
52448678,99
52449791,2
52458073,3
52476353,1
52477448,24
52483269,1
52511457,1
52513732,1
52520054,13
52524322,1
52531707,5
52541038,1
52548879,10
52562973,10
52577601,8
52604548,238
52609560,1
52611336,7
52614645,3
52619195,56
52620752,9
52625335,3
52628288,9
52634481,2
52647108,23
52664460,1
52673062,2
52678700,618
52694105,28
52694517,1
52697913,2
52700020,1
52722583,1
52722831,2
52729253,91
52731319,1
52733044,1
52740810,266
52755785,4
52779520,21
52784238,38
52790144,5
52790684,2
52791058,1
52799058,1
52815785,1
52832173,1
52840418,10
52842860,1
52848245,4
52851880,56
52852177,2
52854834,3
52877878,5
52884220,2
52886113,8
52893826,9
52915781,4
52931906,14
52951127,315
52965407,256
52966772,2
52967368,12
52979777,3
52994007,1
53005685,1
53005739,4
53016786,8
53028101,20
53033987,4
53035241,82
53046316,1
53049322,4
53061737,4
53064134,1
53067735,33
53085056,19
53086685,2
53104641,26
53108622,3
53143861,4
53149297,3
53160678,1
53183709,3
53189085,12
53198409,45
53205343,50
53220716,1
53229814,19
53232400,1
53240049,12
53240118,1
53242754,1
53263470,1
53291447,2
53319592,2
53322906,27
53328355,1
53346573,1
53349358,3
53349983,8
53355511,1
53359528,75
53371020,71
53373569,12
53382648,3
53394518,94
53416933,61
53431645,2
53453624,1
53475377,4
53477463,4
53497811,118
53547072,245
53558035,13
53565716,17
53568629,2
53569467,41
53589400,530
53589800,1
53598372,25
53623675,10
53629062,20
53635200,1
53649369,1
53651859,1
53683940,11
53702886,9
53705620,1
53707428,1
53711945,1
53716339,3
53725347,9
53729404,47
53729509,11
53730054,1
53740891,3
53742410,3
53748412,2
53753990,9
53756602,19
53780332,1
53785480,39
53792467,1
53800027,47
53829393,1
53830561,14
53836470,1
53849231,1
53855981,52
53870728,428
53875441,7
53876107,1
53877371,1
53883142,1
53890783,9
53925264,1
53949061,3
53962141,4
53985398,522
53986857,1
53987462,1
53988112,13
54004998,93
54037490,2
54037894,1
54065285,1
54087994,23
54094748,1
54098504,14
54114092,13
54122892,1
54159416,1
54167357,2
54175515,2
54182100,2
54182555,1
54185802,30
54193231,24
54203222,7
54203678,2
54206840,401
54210136,1
54216620,8
54229191,1
54233120,8
54240084,3
54247318,1
54262003,5
54289547,54
54289675,1
54302194,15
54315962,2
54324279,5
54324738,9
54326260,3
54347611,1
54379177,1
54388765,1
54390252,1
54398765,259
54405921,265
54511418,1
54554358,46
54554438,7
54554752,2
54568298,6
54570132,1
54570380,1
54571192,11
54571435,16
54571585,22
54572140,11
