meli_item_id,sold_quantity
MLC914810645,333
MLC610030775,276
MLC626127964,662
MLC596468190,5147
MLC562385536,2674
MLC577409182,346
MLC639141109,456
MLC502559057,1702
MLC616646909,603
MLC614817062,268
MLC614727105,448
MLC550289206,2640
MLC937800577,271
MLC615615531,693
MLC574747386,327
MLC582791371,1430
MLC502373288,346
MLC615569361,392
MLC592555576,362
MLC632023671,513
MLC610030469,321
MLC553147284,465
MLC609524075,709
MLC610211167,271
MLC576559071,1847
MLC610160924,883
MLC592561362,492
MLC619181432,589
MLC529047217,400
MLC580703127,632
MLC590182573,330
MLC620742088,251
MLC566790421,271
MLC490217888,273
MLC615990513,381
MLC633063902,258
MLC540223781,588
MLC620683306,452
MLC597825552,328
MLC631971338,1094
MLC553412450,3256
MLC584672540,482
MLC583252896,1096
MLC470953892,755
MLC567131081,486
MLC634827582,330
MLC564993085,467
MLC509596203,311
MLC941418786,747
MLC592572834,265
MLC637939854,473
MLC638307050,360
MLC561490761,574
MLC553047899,284
MLC622870821,323
MLC526955485,1583
MLC551687904,538
MLC941431463,1079
MLC464558916,1391
MLC640800449,488
MLC550226942,317
MLC978514229,276
MLC577481535,561
MLC563144849,6796
MLC927485236,1121
MLC579747991,7111
MLC914572035,476
MLC632756467,2365
MLC596500638,545
MLC625523792,1227
MLC600005407,1185
MLC552308083,335
MLC956567120,747
MLC553429213,1436
MLC582450036,831
MLC600313100,695
MLC621557579,528
MLC928932000,409
MLC564330898,456
MLC928925484,568
MLC631724105,594
MLC550906842,863
MLC600000317,994
MLC608611184,254
MLC600297950,1582
MLC552178056,988
MLC630749403,470
MLC599643063,935
MLC552174683,1512
MLC642337748,254
MLC923207532,549
MLC630719107,278
MLC600299753,549
MLC600297020,490
MLC582645056,265
MLC552180216,881
MLC559721175,306
MLC552178910,546
MLC534324437,367
MLC600314989,304
MLC579748171,1778
MLC596504766,668
MLC612734859,268
MLC632757232,362
MLC639976757,260
MLC581746653,584
MLC599638153,316
MLC600429628,904
MLC909942209,272
MLC549022303,665
MLC581746801,322
MLC581746720,253
MLC575340714,395
MLC539268594,423
MLC620135878,666
MLC524623107,837
MLC548613251,683
MLC641388166,467
MLC613532417,537
MLC902066141,255
MLC935628844,842
MLC540980665,1050
MLC536515100,253
MLC462281937,402
MLC481829690,779
MLC480643856,497
MLC522350213,398
MLC499468650,500
MLC502769355,959
MLC540977407,449
MLC473657416,360
MLC516293671,259
MLC435977291,295
MLC492461512,366
MLC434751430,353
MLC520595061,1674
MLC446761803,967
MLC520592931,1419
MLC492969573,17055
MLC492969550,8226
MLC492969568,1916
MLC481831285,348
MLC968687514,4856
MLC473454400,368
MLC518422852,551
MLC548609446,2655
MLC605146455,774
MLC587973648,371
MLC492969556,1027
MLC582109299,363
MLC473012131,919
MLC522603239,463
MLC539281836,310
MLC484105343,562
MLC582110466,589
MLC575633641,640
MLC484815592,297
MLC551666863,358
MLC435545673,307
MLC541451362,673
MLC435545680,843
MLC435586318,339
MLC458767054,260
MLC553635425,261
MLC554181683,470
MLC633273091,259
MLC473454139,510
MLC536517207,704
MLC523774446,450
MLC523910489,308
MLC550737700,380
MLC540951013,288
MLC522741359,508
MLC541677920,538
MLC540673088,379
MLC492391154,324
MLC434464347,388
MLC550249011,348
MLC474713643,555
MLC519982474,372
MLC530692580,371
MLC550762650,2388
MLC548176987,3826
MLC955314336,546
MLC549439199,1193
MLC549974586,851
MLC541843864,3886
MLC559550953,1288
MLC534083042,338
MLC457117054,3208
MLC642726514,324
MLC911087941,378
MLC454329063,2491
MLC483812699,711
MLC548792231,441
MLC519629583,878
MLC451456283,1449
MLC484122563,1142
MLC492969565,394
MLC548796413,324
MLC536793951,308
MLC435210260,295
MLC526557842,395
MLC550532286,791
MLC642401710,353
MLC937354773,299
MLC937361268,286
MLC458161185,3424
MLC601545331,834
MLC492969545,2165
MLC525179234,878
MLC457635276,683
MLC540428148,380
MLC454251699,1064
MLC537257524,714
MLC482459712,938
MLC457122047,816
MLC523775338,330
MLC542249077,1532
MLC491373273,405
MLC490312756,690
MLC549975461,428
MLC603317775,639
MLC446845233,307
MLC492969559,1062
MLC519628820,485
MLC467209158,267
MLC492969566,304
MLC467222551,329
MLC549439802,325
MLC549791549,335
MLC435248277,339
MLC526557613,522
MLC553637540,288
MLC549993497,294
MLC488979889,330
MLC473453917,689
MLC577459290,339
MLC451604646,452
MLC492836634,366
MLC567721260,664
MLC580245633,334
MLC531464095,859
MLC483677542,299
MLC968994369,257
MLC622094686,427
MLC626097292,261
MLC608886705,531
MLC502417194,2311
MLC522970773,1403
MLC494041791,1876
MLC611712252,312
MLC535641933,260
MLC497277853,254
MLC561141159,742
MLC460307307,618
MLC974215049,606
MLC539770616,252
MLC550494687,934
MLC500551354,994
MLC566782886,329
MLC533483649,713
MLC462100883,270
MLC560021590,1379
MLC582640379,652
MLC536806949,1668
MLC549815535,596
MLC464576874,492
MLC491472672,512
MLC561765624,431
MLC579341872,574
MLC939528621,267
MLC519484516,503
MLC523341270,610
MLC614509677,257
MLC524267717,324
MLC532167734,469
MLC449030061,362
MLC469213514,287
MLC524267335,354
MLC523667686,518
MLC526890994,352
MLC566370170,281
MLC436989511,466
MLC941223585,323
MLC559559915,1061
MLC582467196,297
MLC565954011,1460
MLC459875234,939
MLC578736733,517
MLC616433696,253
MLC582112671,527
MLC592556269,568
MLC626967516,577
MLC570080151,381
MLC559409570,510
MLC471761749,324
MLC436459174,302
MLC465132947,394
MLC475302319,319
MLC466808280,266
MLC483696300,270
MLC563751562,687
MLC563751469,998
MLC924629422,288
MLC943231091,543
MLC511610397,4484
MLC634083104,874
MLC477496981,1739
MLC577037115,2417
MLC552106514,897
MLC916457041,308
MLC522882357,793
MLC542883713,288
MLC622863541,324
MLC462823320,267
MLC501651414,747
MLC609628976,258
MLC519351559,516
MLC544710817,777
MLC529432715,906
MLC958749971,446
MLC581544914,1016
MLC577056128,1446
MLC550215380,429
MLC535770308,340
MLC501649960,339
MLC639607705,292
MLC538114498,439
MLC576122713,532
MLC970095606,368
MLC910804597,597
MLC523818406,362
MLC541483622,393
MLC486764908,320
MLC483899219,334
MLC435005264,535
MLC574401479,257
MLC468563786,311
MLC502102292,308
MLC522809403,2880
MLC530328421,2459
MLC964762470,840
MLC522390799,2234
MLC477038096,3953
MLC450992526,362
MLC532087153,802
MLC945518527,1208
MLC522406420,1905
MLC525291055,3357
MLC583268493,865
MLC525480911,1120
MLC532763321,1197
MLC519416881,3101
MLC965425330,443
MLC530533635,1561
MLC637435524,302
MLC553041881,1908
MLC474770744,746
MLC601641694,793
MLC568880046,3745
MLC544107024,309
MLC519113997,2095
MLC552920936,323
MLC929877661,254
MLC543943104,353
MLC548416025,687
MLC521516670,900
MLC540251381,429
MLC519497059,257
MLC641571732,332
MLC501792796,1362
MLC560968957,279
MLC489722637,305
MLC553425787,367
MLC501388902,294
MLC537793250,326
MLC578043275,264
MLC547271048,1472
MLC542060867,461
MLC612278843,2936
MLC523895102,1133
MLC560669630,390
MLC570475118,863
MLC597326657,494
MLC552526253,1442
MLC583025375,1102
MLC559373918,398
MLC459394039,788
MLC535642939,252
MLC582034380,275
MLC529891846,366
MLC539151594,447
MLC968502570,824
MLC612734930,997
MLC541530700,1390
MLC1015450280,376
MLC528389620,1700
MLC533479263,1264
MLC522950942,845
MLC541525617,327
MLC549482877,687
MLC528383263,1519
MLC910654137,379
MLC538703951,1126
MLC596950301,822
MLC519398868,855
MLC616144030,434
MLC528383251,641
MLC524495474,775
MLC531248256,1569
MLC542729681,545
MLC478293710,1216
MLC535316157,692
MLC480545420,398
MLC465805803,337
MLC469705587,2526
MLC525485045,850
MLC518295876,840
MLC497925830,991
MLC552117869,1546
MLC577697608,290
MLC521475500,1018
MLC529247246,481
MLC900518939,1022
MLC530877424,2138
MLC522677304,1371
MLC601544254,300
MLC633988664,587
MLC569805845,476
MLC548182711,305
MLC534781164,537
MLC483916200,2425
MLC582353340,711
MLC524384683,1484
MLC536146212,366
MLC628732948,378
MLC497665314,316
MLC573237833,440
MLC567405958,281
MLC561760538,305
MLC542729635,346
MLC536308083,844
MLC633258547,353
MLC529534791,323
MLC458265892,338
MLC505544446,840
MLC533683747,555
MLC458101310,493
MLC571366315,266
MLC544107030,426
MLC629263467,368
MLC533683736,348
MLC485700918,395
MLC594425150,409
MLC574055746,353
MLC492494389,251
MLC526657491,514
MLC462163517,447
MLC914464512,433
MLC614366840,395
MLC579982633,310
MLC529654270,419
MLC463628231,458
MLC548182742,306
MLC560040751,556
MLC525300179,407
MLC532035816,1575
MLC526168905,253
MLC529595384,796
MLC946598848,496
MLC544107034,464
MLC946605799,353
MLC524267501,377
MLC450175609,1387
MLC578343561,269
MLC610596631,374
MLC519369169,554
MLC546320981,478
MLC550449081,256
MLC530839218,1015
MLC525601996,504
MLC453709283,2459
MLC523414662,2070
MLC487064983,2767
MLC522877764,656
MLC579971450,345
MLC919522392,1047
MLC582645907,752
MLC458490618,408
MLC627239766,261
MLC622872338,271
MLC473666949,352
MLC457124563,875
MLC577038920,703
MLC589409155,605
MLC923004785,282
MLC579737561,369
MLC523989494,262
MLC511603908,1081
MLC514941252,1734
MLC580842410,736
MLC535469641,340
MLC485480033,388
MLC457144589,642
MLC497366516,472
MLC536025068,757
MLC455565792,301
MLC463628153,580
MLC470723919,317
MLC541329820,804
MLC467522236,338
MLC542886834,567
MLC523989473,375
MLC511603933,890
MLC595504187,551
MLC523989490,468
MLC471052386,295
MLC509124576,416
MLC524597275,274
MLC628948215,268
MLC930255841,357
MLC568166820,314
MLC553205947,313
MLC455459401,363
MLC582455819,384
MLC552295908,2929
MLC937756629,738
MLC923003981,406
MLC932508144,328
MLC551812875,1230
MLC934986886,318
MLC606282209,271
MLC618104933,368
MLC554107976,270
MLC529527067,325
MLC566035472,657
MLC550229813,514
MLC570104320,251
MLC923010379,276
MLC609506106,383
MLC902641272,795
MLC552301368,433
MLC508041663,661
MLC508046937,251
MLC507396829,630
MLC508088708,819
MLC636448272,724
MLC507395171,832
MLC507397218,320
MLC564445097,1236
MLC501316401,417
MLC438634234,295
MLC436088056,595
MLC440925633,309
MLC632668730,345
MLC515021934,525
MLC436087917,599
MLC508109520,399
MLC469538069,311
MLC535888206,473
MLC624688784,330
MLC538481878,347
MLC933966049,537
MLC579356351,1036
MLC624477436,407
MLC513987771,331
MLC513281342,681
MLC538481148,571
MLC624478202,326
MLC576637168,666
MLC906306520,314
MLC582183454,398
MLC530127603,701
MLC516854012,372
MLC434033804,517
MLC947974190,387
MLC584737823,779
MLC583030845,618
MLC451487356,376
MLC478261377,5973
MLC933801038,1040
MLC612278509,266
MLC628714112,580
MLC637249149,985
MLC458945224,1645
MLC627218214,408
MLC544859744,954
MLC455911393,3562
MLC502175077,676
MLC471215072,2616
MLC628713730,649
MLC458945289,1000
MLC520112925,579
MLC637248462,333
MLC462834153,1486
MLC478271208,1166
MLC572221152,532
MLC576173741,259
MLC490856510,341
MLC470820473,1901
MLC456530747,620
MLC478262778,510
MLC452346363,10203
MLC460140696,15143
MLC630641542,313
MLC470820986,939
MLC542299593,385
MLC434468592,2488
MLC453021242,340
MLC469233298,300
MLC468602506,621
MLC513584892,483
MLC450865233,871
MLC550156378,374
MLC913577798,575
MLC551021883,256
MLC448160216,282
MLC452347604,2358
MLC434355079,353
MLC613243417,544
MLC582475406,496
MLC517216614,485
MLC538081687,1965
MLC591297571,364
MLC570351547,428
MLC562396849,562
MLC535537452,252
MLC948315003,1043
MLC615715249,331
MLC496577444,2487
MLC633627718,381
MLC615080384,590
MLC926320171,282
MLC631978296,365
MLC485156456,358
MLC906919733,428
MLC538338310,1969
MLC457079244,397
MLC499120863,715
MLC622431801,342
MLC550739380,774
MLC587269312,286
MLC552290655,348
MLC501802108,622
MLC621438379,411
MLC931377596,269
MLC582654204,309
MLC565777573,367
MLC608912762,493
MLC932685558,319
MLC918130751,300
MLC483779609,388
MLC458370146,1144
MLC579940896,752
MLC946351488,285
MLC526414796,617
MLC546927470,446
MLC541339811,479
MLC639640839,469
MLC539190100,1120
MLC538377767,1313
MLC533942605,291
MLC563048347,307
MLC594390033,5377
MLC442946097,268
MLC549022847,617
MLC529674388,283
MLC582582617,751
MLC636547800,2042
MLC901284644,323
MLC526573975,272
MLC527002291,409
MLC636549388,1205
MLC563390903,1080
MLC637442199,530
MLC523593089,695
MLC526559903,365
MLC638318031,446
MLC548635268,275
MLC435257871,573
MLC514238052,500
MLC593025295,1287
MLC598190243,270
MLC629779049,270
MLC540581289,255
MLC552516744,394
MLC568477614,329
MLC461227913,856
MLC448662352,440
MLC447561851,296
MLC542083751,336
MLC478243642,357
MLC468394880,1091
MLC616400753,340
MLC529226628,755
MLC527252819,675
MLC461559817,684
MLC526674458,886
MLC505685626,1048
MLC514239693,498
MLC459802639,421
MLC617622403,291
MLC539805018,525
MLC575702740,600
MLC514239546,363
MLC453249482,419
MLC490114864,254
MLC461142113,578
MLC464895364,251
MLC461262071,1036
MLC459976973,893
MLC474274429,260
MLC459781918,676
MLC552060697,323
MLC524704649,286
MLC447489879,664
MLC496574664,615
MLC533994393,340
MLC528864090,283
MLC522756979,254
MLC461766103,408
MLC542273737,277
MLC529133840,292
MLC541704326,384
MLC479375749,312
MLC490299356,393
MLC554224382,265
MLC479503453,946
MLC523291865,450
MLC533847229,277
MLC535480907,370
MLC520497170,505
MLC484965862,401
MLC509875829,357
MLC519366321,253
MLC462559265,327
MLC466926951,656
MLC486036641,598
MLC553178572,319
MLC434827425,530
MLC513265677,297
MLC570087313,431
MLC923024179,296
MLC554698502,501
MLC434993073,1078
MLC483221914,501
MLC576565822,406
MLC440753116,2290
MLC435218105,349
MLC435236870,803
MLC442799798,556
MLC545177658,510
MLC595308083,370
MLC436091958,1158
MLC440490890,319
MLC595465558,279
MLC578037963,417
MLC488612736,381
MLC436316931,929
MLC1003170176,1139
MLC942019624,1538
MLC542197685,13084
MLC993295984,348
MLC610162034,418
MLC949275566,263
MLC625113612,3548
MLC1010813651,425
MLC491556325,1395
MLC943257245,454
MLC944758712,746
MLC602896772,563
MLC444111611,371
MLC915993897,305
MLC521208476,488
MLC543500467,2723
MLC521454401,514
MLC540691351,2442
MLC939894973,477
MLC574407296,302
MLC458406480,1725
MLC591922040,1318
MLC530555025,380
MLC621762751,258
MLC518071959,327
MLC602898250,273
MLC521265577,388
MLC507775880,1258
MLC933972740,301
MLC914291394,831
MLC565030098,682
MLC561755568,516
MLC940354571,351
MLC521454185,1038
MLC614339182,364
MLC511635883,833
MLC575632383,619
MLC521065835,285
MLC458406542,1202
MLC901001537,662
MLC901005412,254
MLC969337961,475
MLC914252985,1372
MLC975631874,428
MLC932929730,430
MLC914285234,304
MLC522885228,540
MLC945979869,356
MLC637219519,280
MLC637309982,295
MLC613841998,886
MLC548796052,798
MLC575047439,463
MLC642330091,523
MLC995406356,1331
MLC911980418,519
MLC641901289,637
MLC519319653,1653
MLC929891375,469
MLC951776862,353
MLC519319646,1007
MLC472500577,756
MLC927120714,1040
MLC476073763,379
MLC607191292,6479
MLC641901371,722
MLC530710534,573
MLC476073792,495
MLC584161108,635
MLC572998440,358
MLC520012159,385
MLC902839106,1162
MLC923244957,251
MLC910652775,477
MLC961173534,327
MLC562421240,898
MLC581760923,900
MLC949251835,283
MLC904605243,291
MLC485820102,399
MLC946201697,398
MLC451483234,384
MLC452049523,644
MLC593469768,328
MLC509787168,299
MLC526875336,444
MLC610586053,280
MLC526875217,279
MLC436964171,589
MLC452720549,291
MLC610182537,334
MLC568218200,523
MLC611535119,262
MLC614327125,354
MLC918861567,342
MLC579573503,259
MLC608916370,317
MLC617230507,523
MLC524430479,597
MLC562626188,364
MLC530545672,411
MLC580320722,451
MLC608525935,322
MLC539491459,380
MLC523829315,293
MLC543530400,392
MLC542323338,725
MLC623635460,441
MLC544800971,685
MLC529057356,453
MLC599603121,259
MLC542323523,533
MLC965463376,1426
MLC606802048,341
MLC579553770,604
MLC503563328,438
MLC625456173,962
MLC963812869,736
MLC623638239,362
MLC542323877,272
MLC612254377,781
MLC533255292,286
MLC515923756,722
MLC642649456,1340
MLC979546024,1642
MLC541680143,1039
MLC452242941,377
MLC631988810,666
MLC621743613,803
MLC616161863,649
MLC616161934,449
MLC587872157,293
MLC582192057,707
MLC547635142,351
MLC547575491,333
MLC616161963,710
MLC543529637,653
MLC581756710,329
MLC979242858,287
MLC923962358,290
MLC565997472,2650
MLC930731504,257
MLC578383330,757
MLC571536294,1760
MLC596039702,690
MLC596821177,1249
MLC578370100,1411
MLC596493270,303
MLC930731622,326
MLC920005917,1525
MLC624379644,1975
MLC934064141,544
MLC933008019,869
MLC918261720,289
MLC561231313,985
MLC918442540,2065
MLC935031128,846
MLC629265060,263
MLC565998900,323
MLC945768082,633
MLC942671883,262
MLC474728509,1725
MLC935011617,284
MLC529130793,337
MLC480372644,1215
MLC433704184,1357
MLC535099488,260
MLC504039307,298
MLC488916618,386
MLC582481717,349
MLC523587925,253
MLC599644216,556
MLC595554716,395
MLC509681412,511
MLC636382968,282
MLC917110273,377
MLC637462090,408
MLC481790524,1832
MLC582291176,552
MLC489464567,260
MLC545725279,284
MLC555194517,542
MLC623345646,496
MLC568009823,512
MLC536048409,253
MLC552101737,369
MLC920014055,294
MLC579103731,1176
MLC534308647,1112
MLC537611643,365
MLC638626476,380
MLC543609022,703
MLC575353165,524
MLC552867284,784
MLC601141974,332
MLC536048220,727
